Time,IronAvgP,SteelAvgP
2019-09-21T22:37:43-04:00,1741,2986
2019-09-21T22:52:48-04:00,1749,2977
2019-09-21T23:07:44-04:00,1308,2983
2019-09-21T23:22:40-04:00,1795,2796
2019-09-21T23:37:45-04:00,1817,2975
2019-09-21T23:52:56-04:00,1908,2862
2019-09-22T00:07:42-04:00,1908,2976
2019-09-22T00:22:39-04:00,1653,2976
2019-09-22T00:37:45-04:00,1175,2829
2019-09-22T00:52:53-04:00,1175,2954
2019-09-22T01:07:43-04:00,1175,2970
2019-09-22T01:22:41-04:00,1445,2975
2019-09-22T01:37:54-04:00,1445,2975
2019-09-22T01:52:47-04:00,1445,2974
2019-09-22T02:07:45-04:00,1446,2974
2019-09-22T02:22:46-04:00,1092,2967
2019-09-22T02:37:44-04:00,1092,3157
2019-09-22T02:52:47-04:00,1092,3137
2019-09-22T03:07:49-04:00,1813,3056
2019-09-22T03:22:39-04:00,1584,3024
2019-09-22T03:37:50-04:00,1584,2997
2019-09-22T03:52:48-04:00,1584,2974
2019-09-22T04:07:44-04:00,1584,2970
2019-09-22T04:22:46-04:00,1239,2970
2019-09-22T04:37:46-04:00,1150,2828
2019-09-22T04:52:47-04:00,1150,2887
2019-09-22T05:07:48-04:00,1150,2972
2019-09-22T05:22:43-04:00,1318,2974
2019-09-22T05:37:43-04:00,1318,2937
2019-09-22T05:52:41-04:00,1332,2963
2019-09-22T06:07:39-04:00,1376,2974
2019-09-22T06:22:52-04:00,1897,2857
2019-09-22T06:37:43-04:00,1897,2763
2019-09-22T06:52:44-04:00,1238,2961
2019-09-22T07:07:41-04:00,1259,2969
2019-09-22T07:22:43-04:00,1259,2798
2019-09-22T07:37:44-04:00,1259,2970
2019-09-22T07:52:49-04:00,1854,5122
2019-09-22T08:07:41-04:00,1854,3286
2019-09-22T08:22:56-04:00,1970,2988
2019-09-22T08:37:47-04:00,1889,2971
2019-09-22T08:52:48-04:00,1481,5045
2019-09-22T09:07:50-04:00,1481,3061
2019-09-22T09:22:50-04:00,1481,2984
2019-09-22T09:37:46-04:00,1481,2968
2019-09-22T09:52:48-04:00,1917,2967
2019-09-22T10:39:55-04:00,1970,2967
2019-09-22T10:54:58-04:00,1970,2960
2019-09-22T11:35:24-04:00,1971,2965
2019-09-22T11:50:25-04:00,1954,2971
2019-09-22T12:05:16-04:00,1957,2962
2019-09-22T12:20:25-04:00,1962,2963
2019-09-22T12:35:32-04:00,1969,2972
2019-09-22T12:50:27-04:00,1972,2833
2019-09-22T13:05:20-04:00,1499,2766
2019-09-22T13:20:22-04:00,1499,2850
2019-09-22T13:35:26-04:00,1262,2884
2019-09-22T13:50:25-04:00,1561,2916
2019-09-22T15:57:00-04:00,1880,2942
2019-09-22T16:52:54-04:00,1139,2950
2019-09-22T17:07:48-04:00,1123,2950
2019-09-22T17:22:51-04:00,1844,2932
2019-09-22T17:37:52-04:00,1844,2869
2019-09-22T17:52:51-04:00,1185,2924
2019-09-22T18:07:49-04:00,1185,2924
2019-09-22T18:22:51-04:00,1185,2924
2019-09-22T18:37:44-04:00,1185,2914
2019-09-22T18:52:55-04:00,1108,2788
2019-09-22T19:07:52-04:00,1113,2923
2019-09-22T19:22:56-04:00,1113,2919
2019-09-22T20:06:22-04:00,1113,2921
2019-09-22T20:21:26-04:00,1608,2922
2019-09-22T20:36:18-04:00,1200,2913
2019-09-22T20:51:21-04:00,1200,2949
2019-09-22T21:06:15-04:00,1200,2952
2019-09-22T21:21:18-04:00,1200,2954
2019-09-22T21:36:13-04:00,1200,2954
2019-09-22T21:51:19-04:00,1801,2930
2019-09-22T22:13:00-04:00,1801,2924
2019-09-22T22:28:08-04:00,1819,2908
2019-09-22T22:42:55-04:00,1819,2923
2019-09-22T22:58:08-04:00,1819,2920
2019-09-22T23:13:11-04:00,1794,2913
2019-09-22T23:27:59-04:00,1349,2909
2019-09-22T23:43:14-04:00,1349,2861
2019-09-22T23:58:10-04:00,1797,2872
2019-09-23T00:13:09-04:00,1797,2899
2019-09-23T00:28:01-04:00,1492,2899
2019-09-23T00:43:01-04:00,1785,2898
2019-09-23T00:57:56-04:00,1793,2889
2019-09-23T01:13:06-04:00,1802,2898
2019-09-23T01:28:06-04:00,1802,2898
2019-09-23T01:43:00-04:00,1802,2899
2019-09-23T01:58:01-04:00,1805,2899
2019-09-23T02:12:57-04:00,1809,2899
2019-09-23T02:28:11-04:00,1809,2899
2019-09-23T02:43:09-04:00,1813,2925
2019-09-23T02:57:57-04:00,1399,2906
2019-09-23T03:13:09-04:00,1399,2900
2019-09-23T03:28:06-04:00,1537,2900
2019-09-23T03:42:59-04:00,1537,2900
2019-09-23T03:58:04-04:00,1537,2899
2019-09-23T04:13:04-04:00,1537,2899
2019-09-23T04:28:03-04:00,1322,2899
2019-09-23T04:42:57-04:00,1647,2899
2019-09-23T04:58:07-04:00,1647,2899
2019-09-23T05:13:00-04:00,1647,2899
2019-09-23T05:28:01-04:00,1647,2899
2019-09-23T05:43:08-04:00,1647,2899
2019-09-23T05:58:09-04:00,1804,2899
2019-09-23T06:12:56-04:00,1808,2899
2019-09-23T06:28:09-04:00,1716,2899
2019-09-23T06:43:02-04:00,1338,2922
2019-09-23T06:57:55-04:00,1338,2911
2019-09-23T07:13:02-04:00,1390,2903
2019-09-23T07:28:08-04:00,1390,2899
2019-09-23T07:42:55-04:00,1789,2891
2019-09-23T07:58:04-04:00,1773,2896
2019-09-23T08:12:58-04:00,1803,2864
2019-09-23T08:28:03-04:00,1809,2878
2019-09-23T08:42:59-04:00,1809,2771
2019-09-23T08:58:04-04:00,1804,2889
2019-09-23T09:13:01-04:00,1804,2899
2019-09-23T09:27:57-04:00,1800,2900
2019-09-23T09:43:00-04:00,1799,2895
2019-09-23T09:57:59-04:00,1796,2898
2019-09-23T10:13:03-04:00,1791,2902
2019-09-23T10:28:00-04:00,1791,2901
2019-09-23T10:42:56-04:00,1791,2902
2019-09-23T10:57:57-04:00,1791,2909
2019-09-23T11:13:00-04:00,1780,2903
2019-09-23T11:28:04-04:00,1780,2816
2019-09-23T11:42:58-04:00,1653,2889
2019-09-23T11:58:08-04:00,1796,2849
2019-09-23T12:13:11-04:00,1565,2924
2019-09-23T12:28:00-04:00,1465,2893
2019-09-23T12:42:57-04:00,1465,2782
2019-09-23T12:57:58-04:00,1518,2883
2019-09-23T13:36:52-04:00,1740,3023
2019-09-23T13:53:18-04:00,1508,2851
2019-09-23T14:36:34-04:00,1725,2875
2019-09-23T14:51:40-04:00,1772,2778
2019-09-23T15:06:36-04:00,1780,2939
2019-09-23T15:21:31-04:00,1783,2807
2019-09-23T15:36:39-04:00,1783,2880
2019-09-23T15:51:43-04:00,1783,2882
2019-09-23T16:06:45-04:00,1332,2886
2019-09-23T16:21:41-04:00,1332,2872
2019-09-23T16:36:38-04:00,1310,2885
2019-09-23T16:51:39-04:00,1310,2887
2019-09-23T17:06:47-04:00,1314,2887
2019-09-23T17:21:41-04:00,1665,2887
2019-09-23T17:36:44-04:00,1665,2887
2019-09-23T17:51:33-04:00,1665,2898
2019-09-23T19:56:54-04:00,1757,2893
2019-09-23T20:11:52-04:00,1730,2872
2019-09-23T20:27:00-04:00,1761,2868
2019-09-23T21:01:55-04:00,1410,2897
2019-09-23T21:16:58-04:00,1676,2887
2019-09-23T21:32:01-04:00,1676,2885
2019-09-23T21:47:00-04:00,1676,2886
2019-09-23T22:02:00-04:00,1676,2887
2019-09-23T22:16:52-04:00,1369,2829
2019-09-23T22:31:58-04:00,1369,2887
2019-09-23T22:46:56-04:00,1462,2887
2019-09-23T23:01:58-04:00,1462,2900
2019-09-23T23:17:00-04:00,1346,2898
2019-09-23T23:32:00-04:00,1409,2868
2019-09-23T23:47:08-04:00,1409,2899
2019-09-24T00:01:59-04:00,1259,2899
2019-09-24T00:16:57-04:00,1727,2891
2019-09-24T00:32:06-04:00,1743,2896
2019-09-24T00:46:57-04:00,1736,2898
2019-09-24T01:01:58-04:00,1731,2898
2019-09-24T01:16:54-04:00,1731,2898
2019-09-24T01:32:03-04:00,1730,2898
2019-09-24T01:46:59-04:00,1730,2841
2019-09-24T02:02:04-04:00,1730,2880
2019-09-24T02:16:59-04:00,1730,2881
2019-09-24T02:31:51-04:00,1730,2900
2019-09-24T02:46:56-04:00,1730,2900
2019-09-24T03:01:48-04:00,1730,2900
2019-09-24T03:16:54-04:00,1730,2900
2019-09-24T03:31:46-04:00,1730,2900
2019-09-24T03:47:01-04:00,1730,2861
2019-09-24T04:01:58-04:00,1756,2894
2019-09-24T04:16:57-04:00,1756,2891
2019-09-24T04:31:57-04:00,1741,2890
2019-09-24T04:47:02-04:00,1737,2900
2019-09-24T05:01:54-04:00,1731,2900
2019-09-24T05:16:56-04:00,1731,2788
2019-09-24T05:32:06-04:00,1731,2845
2019-09-24T05:46:59-04:00,1731,2849
2019-09-24T06:02:09-04:00,1731,2862
2019-09-24T06:16:52-04:00,1706,2899
2019-09-24T06:31:54-04:00,1603,2823
2019-09-24T06:46:58-04:00,1603,2866
2019-09-24T07:01:51-04:00,1477,2856
2019-09-24T07:17:03-04:00,1477,2900
2019-09-24T07:31:49-04:00,1477,2793
2019-09-24T07:46:57-04:00,1588,2821
2019-09-24T08:01:55-04:00,1588,2881
2019-09-24T08:16:53-04:00,1667,2899
2019-09-24T08:32:04-04:00,1693,2899
2019-09-24T08:47:00-04:00,1654,2899
2019-09-24T09:01:56-04:00,1463,2898
2019-09-24T09:17:03-04:00,1463,2895
2019-09-24T09:31:58-04:00,1424,2833
2019-09-24T09:46:56-04:00,1593,2894
2019-09-24T10:01:59-04:00,1508,2898
2019-09-24T10:16:55-04:00,1604,2896
2019-09-24T10:31:59-04:00,1604,2896
2019-09-24T10:47:00-04:00,1734,2895
2019-09-24T11:01:57-04:00,1726,2811
2019-09-24T11:16:59-04:00,1433,2776
2019-09-24T11:32:05-04:00,1407,2784
2019-09-24T11:46:59-04:00,1676,2835
2019-09-24T12:02:02-04:00,1604,2762
2019-09-24T12:16:54-04:00,1681,2839
2019-09-24T12:32:00-04:00,1708,2606
2019-09-24T12:46:58-04:00,1708,2533
2019-09-24T13:01:53-04:00,1708,2832
2019-09-24T13:17:03-04:00,1708,2840
2019-09-24T13:32:04-04:00,1708,2840
2019-09-24T13:46:55-04:00,1708,2840
2019-09-24T14:02:03-04:00,1706,2844
2019-09-24T14:16:59-04:00,1706,2767
2019-09-24T14:31:54-04:00,1585,2839
2019-09-24T14:46:58-04:00,1585,2845
2019-09-24T15:01:51-04:00,1546,2836
2019-09-24T15:16:54-04:00,1388,2845
2019-09-24T15:31:56-04:00,1690,2816
2019-09-24T15:46:58-04:00,1690,2816
2019-09-24T16:02:01-04:00,1537,2844
2019-09-24T16:16:55-04:00,1537,2702
2019-09-24T16:31:57-04:00,1537,2843
2019-09-24T16:46:51-04:00,1698,2843
2019-09-24T17:02:02-04:00,1705,2843
2019-09-24T17:16:55-04:00,1705,2842
2019-09-24T17:31:58-04:00,1707,2841
2019-09-24T17:47:05-04:00,1707,2582
2019-09-24T18:01:55-04:00,1623,2811
2019-09-24T18:16:52-04:00,1283,2814
2019-09-24T18:31:58-04:00,1421,2839
2019-09-24T18:46:54-04:00,1421,2843
2019-09-24T19:02:02-04:00,1378,2842
2019-09-24T19:16:59-04:00,1324,2841
2019-09-24T19:31:59-04:00,1324,2842
2019-09-24T19:46:53-04:00,1405,2841
2019-09-24T20:02:02-04:00,1384,2841
2019-09-24T20:16:58-04:00,1274,2840
2019-09-24T20:31:57-04:00,1436,2839
2019-09-24T20:46:50-04:00,1289,2825
2019-09-24T21:01:59-04:00,1287,2839
2019-09-24T21:16:54-04:00,1361,2841
2019-09-24T21:32:02-04:00,1361,2841
2019-09-24T21:46:58-04:00,1599,2841
2019-09-24T22:02:05-04:00,1634,3308
2019-09-24T22:16:55-04:00,1552,3141
2019-09-24T22:32:00-04:00,1659,2842
2019-09-24T22:46:58-04:00,1577,2840
2019-09-24T23:01:51-04:00,1698,2839
2019-09-24T23:16:48-04:00,1699,2834
2019-09-24T23:31:59-04:00,1417,2837
2019-09-24T23:46:56-04:00,1569,2713
2019-09-25T00:01:51-04:00,1672,2681
2019-09-25T00:17:00-04:00,1695,2681
2019-09-25T00:31:53-04:00,1695,2687
2019-09-25T00:46:54-04:00,1698,2695
2019-09-25T01:09:42-04:00,1698,2677
2019-09-25T01:24:36-04:00,1691,2635
2019-09-25T01:39:45-04:00,1707,2639
2019-09-25T01:54:42-04:00,1707,2661
2019-09-25T02:09:38-04:00,1707,2695
2019-09-25T02:24:42-04:00,1707,2696
2019-09-25T02:39:39-04:00,1696,2695
2019-09-25T02:54:41-04:00,1698,2695
2019-09-25T03:09:41-04:00,1698,2691
2019-09-25T03:24:39-04:00,1720,2691
2019-09-25T03:39:38-04:00,1720,2789
2019-09-25T03:54:46-04:00,1720,2825
2019-09-25T04:09:44-04:00,1720,2826
2019-09-25T04:24:37-04:00,1720,2832
2019-09-25T04:39:36-04:00,1720,2833
2019-09-25T04:54:41-04:00,1720,2753
2019-09-25T05:09:36-04:00,1720,2832
2019-09-25T05:24:31-04:00,1471,2832
2019-09-25T05:39:35-04:00,1471,2832
2019-09-25T05:54:30-04:00,1471,2833
2019-09-25T06:09:44-04:00,1649,2833
2019-09-25T06:24:46-04:00,1759,2833
2019-09-25T06:39:36-04:00,1759,2832
2019-09-25T06:54:43-04:00,1760,2832
2019-09-25T07:09:42-04:00,1760,2829
2019-09-25T07:24:40-04:00,1760,2828
2019-09-25T07:39:42-04:00,1760,2828
2019-09-25T07:54:36-04:00,1760,2827
2019-09-25T08:09:39-04:00,1772,2825
2019-09-25T08:24:34-04:00,1795,2820
2019-09-25T08:39:38-04:00,1712,2703
2019-09-25T08:54:43-04:00,1649,2790
2019-09-25T09:09:44-04:00,1649,2824
2019-09-25T09:24:38-04:00,1740,2852
2019-09-25T09:39:40-04:00,1740,2821
2019-09-25T09:54:39-04:00,1740,2821
2019-09-25T10:09:36-04:00,1677,2621
2019-09-25T10:24:40-04:00,1677,2650
2019-09-25T10:39:43-04:00,1660,2630
2019-09-25T10:54:32-04:00,1550,2788
2019-09-25T11:09:36-04:00,1550,2799
2019-09-25T11:24:37-04:00,1550,2792
2019-09-25T11:39:46-04:00,1780,2789
2019-09-25T11:54:38-04:00,1747,2789
2019-09-25T12:09:35-04:00,1638,2788
2019-09-25T12:24:42-04:00,1502,2788
2019-09-25T12:39:45-04:00,1686,2789
2019-09-25T12:54:39-04:00,1686,2691
2019-09-25T13:09:42-04:00,1737,2747
2019-09-25T13:24:46-04:00,1737,2749
2019-09-25T13:39:39-04:00,1737,2528
2019-09-25T13:54:38-04:00,1355,2664
2019-09-25T14:09:42-04:00,1355,2687
2019-09-25T14:24:45-04:00,1556,2711
2019-09-25T14:39:40-04:00,1556,2753
2019-09-25T14:54:45-04:00,1790,2700
2019-09-25T15:09:38-04:00,1790,2700
2019-09-25T15:24:48-04:00,1469,2699
2019-09-25T15:39:46-04:00,1568,2699
2019-09-25T15:54:42-04:00,1567,2699
2019-09-25T16:09:37-04:00,1567,2699
2019-09-25T16:24:39-04:00,1574,2699
2019-09-25T16:39:40-04:00,1790,2698
2019-09-25T16:54:45-04:00,1699,2697
2019-09-25T17:09:29-04:00,1704,2694
2019-09-25T17:24:40-04:00,1729,2694
2019-09-25T17:39:44-04:00,1774,2698
2019-09-25T17:54:41-04:00,1797,2696
2019-09-25T18:09:39-04:00,1797,2646
2019-09-25T18:24:43-04:00,1797,2699
2019-09-25T18:39:36-04:00,1522,2699
2019-09-25T19:08:01-04:00,1718,2316
2019-09-25T19:23:05-04:00,1333,2699
2019-09-25T19:50:23-04:00,1694,4920
2019-09-25T20:19:41-04:00,1609,2822
2019-09-25T20:34:43-04:00,1609,2820
2019-09-25T20:49:51-04:00,1356,2801
2019-09-25T21:04:52-04:00,1339,2645
2019-09-25T21:19:47-04:00,1315,2784
2019-09-25T21:34:47-04:00,1315,2794
2019-09-25T21:59:11-04:00,1581,2681
2019-09-25T22:14:12-04:00,1581,2777
2019-09-25T22:29:10-04:00,1698,2791
2019-09-25T22:44:18-04:00,1634,2795
2019-09-25T22:59:16-04:00,1758,2795
2019-09-25T23:25:17-04:00,1545,2794
2019-09-25T23:40:13-04:00,1690,2794
2019-09-25T23:55:04-04:00,1690,2794
2019-09-26T00:10:06-04:00,1785,2794
2019-09-26T00:25:10-04:00,1793,2793
2019-09-26T00:40:19-04:00,1587,2793
2019-09-26T00:55:07-04:00,1778,2792
2019-09-26T01:10:10-04:00,1778,2708
2019-09-26T01:25:11-04:00,1778,2790
2019-09-26T01:40:08-04:00,1778,2797
2019-09-26T01:55:12-04:00,1795,2753
2019-09-26T02:10:03-04:00,1795,2646
2019-09-26T02:25:10-04:00,1795,2751
2019-09-26T02:40:06-04:00,1483,2750
2019-09-26T02:55:06-04:00,1793,2772
2019-09-26T03:10:11-04:00,1793,2767
2019-09-26T03:25:09-04:00,1793,2729
2019-09-26T03:40:11-04:00,1789,2793
2019-09-26T03:55:00-04:00,1789,2793
2019-09-26T04:10:02-04:00,1789,2649
2019-09-26T04:25:16-04:00,1789,2788
2019-09-26T04:40:04-04:00,1542,2791
2019-09-26T04:55:05-04:00,1564,2792
2019-09-26T05:10:18-04:00,1564,2792
2019-09-26T05:25:16-04:00,1564,2792
2019-09-26T05:40:12-04:00,1377,2792
2019-09-26T05:55:15-04:00,1408,2792
2019-09-26T06:10:12-04:00,1405,2792
2019-09-26T06:25:03-04:00,1405,2792
2019-09-26T06:40:19-04:00,1405,2785
2019-09-26T06:55:06-04:00,1405,2791
2019-09-26T07:10:05-04:00,1762,2790
2019-09-26T07:25:12-04:00,1771,2790
2019-09-26T07:40:16-04:00,1771,2789
2019-09-26T07:55:06-04:00,1776,2789
2019-09-26T08:10:08-04:00,1776,2789
2019-09-26T08:25:10-04:00,1534,2786
2019-09-26T08:40:18-04:00,1790,2779
2019-09-26T08:55:08-04:00,1790,2616
2019-09-26T09:10:08-04:00,1790,2576
2019-09-26T09:25:08-04:00,1789,2738
2019-09-26T09:40:13-04:00,1789,2772
2019-09-26T09:55:14-04:00,1746,2773
2019-09-26T10:10:02-04:00,1746,2772
2019-09-26T10:25:12-04:00,1746,2771
2019-09-26T10:40:10-04:00,1743,2770
2019-09-26T10:55:10-04:00,1523,2715
2019-09-26T11:10:16-04:00,1713,2767
2019-09-26T11:25:05-04:00,1780,2767
2019-09-26T11:40:11-04:00,1707,2762
2019-09-26T11:55:13-04:00,1738,2762
2019-09-26T12:10:13-04:00,1745,2761
2019-09-26T12:25:10-04:00,1745,2762
2019-09-26T12:40:01-04:00,1749,2762
2019-09-26T12:55:20-04:00,1749,2762
2019-09-26T13:10:06-04:00,1749,2762
2019-09-26T13:25:16-04:00,1794,2759
2019-09-26T13:40:11-04:00,1794,2559
2019-09-26T13:55:08-04:00,1647,2598
2019-09-26T14:10:20-04:00,1630,2741
2019-09-26T14:25:08-04:00,1573,2724
2019-09-26T14:40:10-04:00,1573,2753
2019-09-26T14:55:13-04:00,1762,2711
2019-09-26T15:10:06-04:00,1762,2763
2019-09-26T15:25:10-04:00,1756,2766
2019-09-26T15:40:08-04:00,1756,2763
2019-09-26T15:55:05-04:00,1756,2762
2019-09-26T16:10:07-04:00,1570,2762
2019-09-26T16:25:13-04:00,1441,2644
2019-09-26T16:40:07-04:00,1740,2634
2019-09-26T16:55:08-04:00,1740,2761
2019-09-26T17:10:06-04:00,1771,2754
2019-09-26T17:25:09-04:00,1771,2749
2019-09-26T17:40:09-04:00,1771,2753
2019-09-26T17:55:06-04:00,1771,2753
2019-09-26T18:10:07-04:00,1771,2760
2019-09-26T18:25:08-04:00,1771,2761
2019-09-26T18:40:08-04:00,1771,2760
2019-09-26T18:55:07-04:00,1577,2757
2019-09-26T19:24:35-04:00,1717,2757
2019-09-26T19:39:39-04:00,1718,2757
2019-09-26T19:54:47-04:00,1715,2749
2019-09-26T20:09:38-04:00,1526,2743
2019-09-26T20:24:26-04:00,1607,2750
2019-09-26T20:39:38-04:00,1703,2747
2019-09-26T20:54:41-04:00,1713,2741
2019-09-26T21:09:35-04:00,1748,2740
2019-09-26T21:24:44-04:00,1770,2749
2019-09-26T21:39:38-04:00,1879,2746
2019-09-26T21:54:39-04:00,1873,2751
2019-09-26T22:09:40-04:00,2292,3615
2019-09-26T22:24:37-04:00,2797,3006
2019-09-26T22:39:36-04:00,1967,2777
2019-09-26T22:54:32-04:00,2053,2706
2019-09-26T23:09:29-04:00,2053,2735
2019-09-26T23:24:43-04:00,2243,2676
2019-09-26T23:39:41-04:00,1866,2745
2019-09-26T23:54:41-04:00,1784,2757
2019-09-27T00:09:42-04:00,1784,2747
2019-09-27T00:24:36-04:00,2541,2746
2019-09-27T00:39:41-04:00,2541,2746
2019-09-27T00:54:36-04:00,2541,2724
2019-09-27T01:09:32-04:00,2541,2747
2019-09-27T01:24:35-04:00,2514,2747
2019-09-27T01:39:41-04:00,2514,2746
2019-09-27T01:54:37-04:00,2513,3051
2019-09-27T02:09:38-04:00,2513,2744
2019-09-27T02:24:34-04:00,2310,2656
2019-09-27T02:39:35-04:00,2310,2741
2019-09-27T02:54:32-04:00,2301,2747
2019-09-27T03:09:31-04:00,2449,2747
2019-09-27T03:24:36-04:00,2449,2742
2019-09-27T03:39:40-04:00,2449,2744
2019-09-27T03:54:33-04:00,2449,2744
2019-09-27T04:09:33-04:00,2357,2744
2019-09-27T04:24:34-04:00,2403,2744
2019-09-27T04:39:44-04:00,2403,2742
2019-09-27T04:54:31-04:00,2403,2740
2019-09-27T05:09:35-04:00,2403,2743
2019-09-27T05:24:37-04:00,2403,2779
2019-09-27T05:39:39-04:00,2403,2785
2019-09-27T05:54:36-04:00,2403,2785
2019-09-27T06:09:46-04:00,2403,2939
2019-09-27T06:24:40-04:00,2399,2798
2019-09-27T06:49:50-04:00,2399,2758
2019-09-27T06:54:44-04:00,2399,2784
2019-09-27T06:59:45-04:00,2399,2784
2019-09-27T07:04:50-04:00,2458,2784
2019-09-27T07:09:46-04:00,2458,2784
2019-09-27T07:14:43-04:00,2419,2770
2019-09-27T07:19:43-04:00,2419,2766
2019-09-27T07:24:37-04:00,2381,2751
2019-09-27T07:29:37-04:00,2381,2751
2019-09-27T07:34:46-04:00,2381,2751
2019-09-27T07:39:39-04:00,2381,2751
2019-09-27T07:44:50-04:00,2372,2700
2019-09-27T07:49:46-04:00,2372,2707
2019-09-27T07:54:41-04:00,2372,2782
2019-09-27T07:59:44-04:00,2372,2758
2019-09-27T08:04:47-04:00,2385,2768
2019-09-27T08:09:36-04:00,2385,2770
2019-09-27T08:14:47-04:00,2454,2779
2019-09-27T08:19:43-04:00,2454,2786
2019-09-27T08:24:44-04:00,2454,2786
2019-09-27T08:29:43-04:00,2454,2786
2019-09-27T08:34:39-04:00,2454,2782
2019-09-27T08:39:48-04:00,2466,2781
2019-09-27T08:44:42-04:00,2466,2779
2019-09-27T08:49:47-04:00,2466,2779
2019-09-27T08:54:43-04:00,2466,2779
2019-09-27T08:59:48-04:00,2466,2779
2019-09-27T09:04:42-04:00,2466,3823
2019-09-27T09:09:45-04:00,2466,3823
2019-09-27T09:14:45-04:00,2466,2840
2019-09-27T09:19:40-04:00,2466,2785
2019-09-27T09:24:45-04:00,2466,2786
2019-09-27T09:29:50-04:00,2466,2786
2019-09-27T09:34:46-04:00,2466,2786
2019-09-27T09:39:44-04:00,2466,2786
2019-09-27T09:44:40-04:00,2466,2786
2019-09-27T09:49:41-04:00,2466,2713
2019-09-27T09:54:49-04:00,2466,2764
2019-09-27T09:59:55-04:00,2458,2764
2019-09-27T10:04:56-04:00,2457,2769
2019-09-27T10:09:46-04:00,2457,2786
2019-09-27T10:14:42-04:00,2457,2787
2019-09-27T10:19:47-04:00,2457,2787
2019-09-27T10:24:45-04:00,2457,2787
2019-09-27T10:29:35-04:00,2450,2787
2019-09-27T10:34:37-04:00,2450,3352
2019-09-27T10:39:45-04:00,2445,3013
2019-09-27T10:44:48-04:00,2445,3013
2019-09-27T10:49:41-04:00,2432,2967
2019-09-27T10:54:51-04:00,2432,2967
2019-09-27T10:59:39-04:00,2432,2945
2019-09-27T11:04:41-04:00,1910,2784
2019-09-27T11:09:46-04:00,1910,2788
2019-09-27T11:14:41-04:00,1883,2791
2019-09-27T11:19:43-04:00,1883,2749
2019-09-27T11:24:41-04:00,1883,2749
2019-09-27T11:29:39-04:00,1883,2763
2019-09-27T11:34:50-04:00,1883,2763
2019-09-27T11:39:39-04:00,1883,2784
2019-09-27T11:44:49-04:00,1883,2790
2019-09-27T11:49:43-04:00,2137,2791
2019-09-27T11:54:34-04:00,2137,2791
2019-09-27T11:59:43-04:00,2137,2791
2019-09-27T12:04:43-04:00,2137,2791
2019-09-27T12:09:43-04:00,2137,2791
2019-09-27T12:14:48-04:00,2137,2773
2019-09-27T12:19:41-04:00,2137,2711
2019-09-27T12:24:42-04:00,2137,2702
2019-09-27T12:29:48-04:00,2137,2701
2019-09-27T12:34:46-04:00,2137,2696
2019-09-27T12:39:51-04:00,2137,2796
2019-09-27T12:44:52-04:00,2192,2798
2019-09-27T12:49:44-04:00,2215,2798
2019-09-27T12:54:41-04:00,2215,2798
2019-09-27T12:59:42-04:00,2121,2793
2019-09-27T13:04:49-04:00,2121,2791
2019-09-27T13:09:50-04:00,2121,2796
2019-09-27T13:14:46-04:00,2121,2799
2019-09-27T13:19:45-04:00,2049,2799
2019-09-27T13:24:41-04:00,2085,2799
2019-09-27T13:29:46-04:00,2136,2799
2019-09-27T13:34:39-04:00,2136,2773
2019-09-27T13:39:37-04:00,2136,2773
2019-09-27T13:44:46-04:00,2136,2798
2019-09-27T13:49:40-04:00,2136,2800
2019-09-27T13:54:42-04:00,2136,2800
2019-09-27T13:59:41-04:00,2136,2812
2019-09-27T14:04:45-04:00,2136,2812
2019-09-27T14:09:37-04:00,2136,2806
2019-09-27T14:14:41-04:00,2136,2636
2019-09-27T14:19:40-04:00,2136,2636
2019-09-27T14:24:40-04:00,2136,2636
2019-09-27T14:29:47-04:00,2198,2794
2019-09-27T14:34:44-04:00,2198,2802
2019-09-27T14:39:35-04:00,2198,2802
2019-09-27T14:44:45-04:00,2198,2802
2019-09-27T14:49:48-04:00,2198,2819
2019-09-27T14:54:39-04:00,2198,2819
2019-09-27T14:59:42-04:00,2028,2820
2019-09-27T15:04:43-04:00,2028,2825
2019-09-27T15:09:51-04:00,2028,2827
2019-09-27T15:14:47-04:00,2028,2827
2019-09-27T15:19:47-04:00,2015,2848
2019-09-27T15:24:47-04:00,2015,2774
2019-09-27T15:29:50-04:00,2015,2823
2019-09-27T15:34:34-04:00,1968,2827
2019-09-27T15:39:40-04:00,1968,2815
2019-09-27T15:44:49-04:00,1968,2822
2019-09-27T15:49:46-04:00,1968,2828
2019-09-27T15:54:46-04:00,1968,2828
2019-09-27T15:59:40-04:00,2091,2828
2019-09-27T16:04:42-04:00,1912,2828
2019-09-27T16:09:36-04:00,1912,2828
2019-09-27T16:14:47-04:00,2159,2766
2019-09-27T16:19:45-04:00,1911,2827
2019-09-27T16:24:41-04:00,1911,2828
2019-09-27T16:29:35-04:00,1911,2828
2019-09-27T16:34:39-04:00,1911,2828
2019-09-27T16:39:53-04:00,1911,2828
2019-09-27T16:44:48-04:00,1911,2828
2019-09-27T16:49:39-04:00,1911,2827
2019-09-27T16:54:41-04:00,1911,2826
2019-09-27T16:59:45-04:00,2041,2826
2019-09-27T17:04:47-04:00,2041,2826
2019-09-27T17:09:34-04:00,2041,2714
2019-09-27T17:26:37-04:00,1980,2716
2019-09-27T17:33:47-04:00,1980,2808
2019-09-27T17:38:52-04:00,2171,2654
2019-09-27T17:43:59-04:00,2227,2760
